lang_key,translation_key,translation_text,verified,translated
en,TEMPLATE_INTERVAL,Template Interval,FALSE,FALSE
arb,TEMPLATE_INTERVAL,الفاصل الزمني للقالب,FALSE,FALSE
en,PATIENT_MERGE,Patient Merge,FALSE,FALSE
arb,PATIENT_MERGE,دمج المرضى,FALSE,FALSE
en,CRITICAL_LABORATORY_RESULT,Critical Laboratory Result,FALSE,FALSE
arb,CRITICAL_LABORATORY_RESULT,نتيجة مخبرية حرجة,FALSE,FALSE
en,EMERGENCY_ALERT,Emergency Alert,FALSE,FALSE
arb,EMERGENCY_ALERT,تنبيه طارئ,FALSE,FALSE
en,URGENT_CARE_MEDICATION_ORDER,Urgent Care Medication Order,FALSE,FALSE
arb,URGENT_CARE_MEDICATION_ORDER,طلب دواء للرعاية العاجلة,FALSE,FALSE
en,PATIENT_WELCOME,Patient Welcome,FALSE,FALSE
arb,PATIENT_WELCOME,ترحيب بالمريض,FALSE,FALSE
en,APPOINTMENT_BOOKED,Appointment Booked,FALSE,FALSE
arb,APPOINTMENT_BOOKED,تم حجز الموعد,FALSE,FALSE
en,ENCOUNTER_CLOSED,Encounter Closed,FALSE,FALSE
arb,ENCOUNTER_CLOSED,تم إغلاق الزيارة,FALSE,FALSE
en,APPOINTMENT_REQUEST_CREATED,Appointment Request Created,FALSE,FALSE
arb,APPOINTMENT_REQUEST_CREATED,تم إنشاء طلب الموعد,FALSE,FALSE
en,APPOINTMENT_REQUEST_APPROVED,Appointment Request Approved,FALSE,FALSE
arb,APPOINTMENT_REQUEST_APPROVED,تمت الموافقة على طلب الموعد,FALSE,FALSE
en,OTP_AUTHENTICATION,OTP Authentication,FALSE,FALSE
arb,OTP_AUTHENTICATION,المصادقة باستخدام رمز التحقق لمرة واحدة,FALSE,FALSE
en,APPOINTMENT_RESCHEDULED_BY_PATIENT,Appointment Rescheduled By Patient,FALSE,FALSE
arb,APPOINTMENT_RESCHEDULED_BY_PATIENT,تمت إعادة جدولة الموعد بواسطة المريض,FALSE,FALSE
en,SMS,Sms,FALSE,FALSE
arb,SMS,رسالة نصية,FALSE,FALSE
en,IN_APP,In App,FALSE,FALSE
arb,IN_APP,داخل التطبيق,FALSE,FALSE
en,WHATSAPP,Whatsapp,FALSE,FALSE
arb,WHATSAPP,واتساب,FALSE,FALSE
en,PUSH,Push,FALSE,FALSE
arb,PUSH,إشعار فوري,FALSE,FALSE
en,PATIENT_CREATE_PASSWORD,Patient Create Password,FALSE,FALSE
arb,PATIENT_CREATE_PASSWORD,إنشاء كلمة مرور للمريض,FALSE,FALSE
en,NEW_REFERRAL_REQUEST_ARRIVED,New Referral Request Arrived,FALSE,FALSE
arb,NEW_REFERRAL_REQUEST_ARRIVED,وصل طلب إحالة جديد,FALSE,FALSE
en,PATIENT_MERGE_COMPLETED,Patient Merge Completed,FALSE,FALSE
arb,PATIENT_MERGE_COMPLETED,اكتمل دمج المريض,FALSE,FALSE
en,PATIENT_PORTAL_OTP,Patient Portal OTP,FALSE,FALSE
arb,PATIENT_PORTAL_OTP,رمز التحقق لمرة واحدة لبوابة المريض,FALSE,FALSE
en,APPOINTMENT_CANCELLED,Appointment Cancelled,FALSE,FALSE
arb,APPOINTMENT_CANCELLED,تم إلغاء الموعد,FALSE,FALSE
en,APPOINTMENT_RESCHEDULED,Appointment Rescheduled,FALSE,FALSE
arb,APPOINTMENT_RESCHEDULED,تمت إعادة جدولة الموعد,FALSE,FALSE
en,QUICK_APPOINTMENT_CREATED,Quick Appointment Created,FALSE,FALSE
arb,QUICK_APPOINTMENT_CREATED,تم إنشاء الموعد السريع,FALSE,FALSE
en,TEMPLATE_INTERVAL_ENDED,Template Interval Ended,FALSE,FALSE
arb,TEMPLATE_INTERVAL_ENDED,انتهى الفاصل الزمني للقالب,FALSE,FALSE
en,APPOINTMENT_CONFIRMED,Appointment Confirmed,FALSE,FALSE
arb,APPOINTMENT_CONFIRMED,تم تأكيد الموعد,FALSE,FALSE
en,MEDICAL_WARNING_SEVERE_CRITICAL,Medical Warning Severe Critical,FALSE,FALSE
arb,MEDICAL_WARNING_SEVERE_CRITICAL,تحذير طبي شديد أو حرج,FALSE,FALSE
en,PAIN_LEVEL_SEVERE,Pain Level Severe,FALSE,FALSE
arb,PAIN_LEVEL_SEVERE,مستوى الألم شديد,FALSE,FALSE
en,PRESCRIPTION_HIGH_ALERT_MEDICATION_SUBMITTED,Prescription High Alert Medication Submitted,FALSE,FALSE
arb,PRESCRIPTION_HIGH_ALERT_MEDICATION_SUBMITTED,تم تقديم وصفة دوائية عالية الخطورة,FALSE,FALSE
en,URGENT_DIAGNOSTIC_ORDER_SUBMITTED,Urgent Diagnostic Order Submitted,FALSE,FALSE
arb,URGENT_DIAGNOSTIC_ORDER_SUBMITTED,تم تقديم طلب تشخيص عاجل,FALSE,FALSE
en,DIAGNOSTIC_LAB_ABNORMAL_RESULT_READY,Diagnostic Lab Abnormal Result Ready,FALSE,FALSE
arb,DIAGNOSTIC_LAB_ABNORMAL_RESULT_READY,نتيجة مخبرية تشخيصية غير طبيعية جاهزة,FALSE,FALSE
en,RADIOLOGY_SEVERE_RESULT_READY,Radiology Severe Result Ready,FALSE,FALSE
arb,RADIOLOGY_SEVERE_RESULT_READY,نتيجة أشعة شديدة الخطورة جاهزة,FALSE,FALSE
en,EMERGENCY_RESUSCITATION_ALERT,Emergency Resuscitation Alert,FALSE,FALSE
arb,EMERGENCY_RESUSCITATION_ALERT,تنبيه إنعاش طارئ,FALSE,FALSE
en,PRACTITIONER_URGENT_CONSULTATION_CREATED,Practitioner Urgent Consultation Created,FALSE,FALSE
arb,PRACTITIONER_URGENT_CONSULTATION_CREATED,تم إنشاء استشارة عاجلة للممارس الصحي,FALSE,FALSE
en,DEPARTMENT_URGENT_CONSULTATION_CREATED,Department Urgent Consultation Created,FALSE,FALSE
arb,DEPARTMENT_URGENT_CONSULTATION_CREATED,تم إنشاء استشارة عاجلة للقسم,FALSE,FALSE
en,URGENT_CARE_MEDICATION_ORDER_CREATED,Urgent Care Medication Order Created,FALSE,FALSE
arb,URGENT_CARE_MEDICATION_ORDER_CREATED,تم إنشاء طلب دواء للرعاية العاجلة,FALSE,FALSE
en,ANDROID,Android,FALSE,FALSE
arb,ANDROID,أندرويد,FALSE,FALSE
en,IOS,Ios,FALSE,FALSE
arb,IOS,آي أو إس,FALSE,FALSE
en,APPOINTMENT,Appointment,FALSE,FALSE
arb,APPOINTMENT,موعد,FALSE,FALSE
en,REFERRAL,Referral,FALSE,FALSE
arb,REFERRAL,إحالة,FALSE,FALSE
en,URGENT_CARE,Urgent Care,FALSE,FALSE
arb,URGENT_CARE,رعاية عاجلة,FALSE,FALSE
en,CRITICAL,Critical,FALSE,FALSE
arb,CRITICAL,حرج,FALSE,FALSE
en,SENT,Sent,FALSE,FALSE
arb,SENT,تم الإرسال,FALSE,FALSE
en,DELIVERED,Delivered,FALSE,FALSE
arb,DELIVERED,تم التسليم,FALSE,FALSE
en,READ,Read,FALSE,FALSE
arb,READ,تمت القراءة,FALSE,FALSE
en,PATIENT_EMAIL,Patient Email,FALSE,FALSE
arb,PATIENT_EMAIL,البريد الإلكتروني للمريض,FALSE,FALSE
en,PATIENT_PHONE,Patient Phone,FALSE,FALSE
arb,PATIENT_PHONE,هاتف المريض,FALSE,FALSE
en,PATIENT_USER,Patient User,FALSE,FALSE
arb,PATIENT_USER,حساب المريض,FALSE,FALSE
en,PRACTITIONER_EMAIL,Practitioner Email,FALSE,FALSE
arb,PRACTITIONER_EMAIL,البريد الإلكتروني للممارس الصحي,FALSE,FALSE
en,PRACTITIONER_PHONE,Practitioner Phone,FALSE,FALSE
arb,PRACTITIONER_PHONE,هاتف الممارس الصحي,FALSE,FALSE
en,PRACTITIONER_USER,Practitioner User,FALSE,FALSE
arb,PRACTITIONER_USER,حساب الممارس الصحي,FALSE,FALSE
en,DEPARTMENT_USERS,Department Users,FALSE,FALSE
arb,DEPARTMENT_USERS,مستخدمو القسم,FALSE,FALSE
en,PHYSICIAN_DEPARTMENT_USERS,Physician Department Users,FALSE,FALSE
arb,PHYSICIAN_DEPARTMENT_USERS,مستخدمو قسم الأطباء,FALSE,FALSE
en,NURSE_DEPARTMENT_USERS,Nurse Department Users,FALSE,FALSE
arb,NURSE_DEPARTMENT_USERS,مستخدمو قسم التمريض,FALSE,FALSE
en,CURRENT_USER,Current User,FALSE,FALSE
arb,CURRENT_USER,المستخدم الحالي,FALSE,FALSE
en,CURRENT_USER_PHONE,Current User Phone,FALSE,FALSE
arb,CURRENT_USER_PHONE,هاتف المستخدم الحالي,FALSE,FALSE
en,CREATED_BY_USER,Created By User,FALSE,FALSE
arb,CREATED_BY_USER,المستخدم الذي أنشأ السجل,FALSE,FALSE
en,CREATED_BY_USER_PHONE,Created By User Phone,FALSE,FALSE
arb,CREATED_BY_USER_PHONE,هاتف المستخدم الذي أنشأ السجل,FALSE,FALSE
en,DATA,Data,FALSE,FALSE
arb,DATA,بيانات,FALSE,FALSE
en,STATIC,Static,FALSE,FALSE
arb,STATIC,ثابت,FALSE,FALSE
en,QUICK_REPLY,Quick Reply,FALSE,FALSE
arb,QUICK_REPLY,رد سريع,FALSE,FALSE
en,URL,URL,FALSE,FALSE
arb,URL,رابط,FALSE,FALSE
en,COPY_CODE,Copy Code,FALSE,FALSE
arb,COPY_CODE,نسخ الرمز,FALSE,FALSE
en,FLOW,Flow,FALSE,FALSE
arb,FLOW,مسار العمل,FALSE,FALSE
en,TEXT,Text,FALSE,FALSE
arb,TEXT,نص,FALSE,FALSE
en,EN,En,FALSE,FALSE
arb,EN,الإنجليزية,FALSE,FALSE
en,AR,Ar,FALSE,FALSE
arb,AR,العربية,FALSE,FALSE
en,MARKETING,Marketing,FALSE,FALSE
arb,MARKETING,تسويق,FALSE,FALSE
en,UTILITY,Utility,FALSE,FALSE
arb,UTILITY,خدمي,FALSE,FALSE
en,WALK_IN,Walk In,FALSE,FALSE
arb,WALK_IN,مراجع دون موعد,FALSE,FALSE
en,BOOKED,Booked,FALSE,FALSE
arb,BOOKED,محجوز,FALSE,FALSE
en,IN_SERVICE,In Service,FALSE,FALSE
arb,IN_SERVICE,قيد تقديم الخدمة,FALSE,FALSE
en,RESCHEDULED,Rescheduled,FALSE,FALSE
arb,RESCHEDULED,تمت إعادة الجدولة,FALSE,FALSE
en,SPECIFIC_RESOURCE,Specific Resource,FALSE,FALSE
arb,SPECIFIC_RESOURCE,مورد محدد,FALSE,FALSE
en,ALERT,Alert,FALSE,FALSE
arb,ALERT,تنبيه,FALSE,FALSE
en,AWAKE,Awake,FALSE,FALSE
arb,AWAKE,يقظ,FALSE,FALSE
en,DROWSY,Drowsy,FALSE,FALSE
arb,DROWSY,نعسان,FALSE,FALSE
en,DIFFICULT_TO_ARISE,Difficult To Arise,FALSE,FALSE
arb,DIFFICULT_TO_ARISE,صعب الإيقاظ,FALSE,FALSE
en,UNRESPONSIVE,Unresponsive,FALSE,FALSE
arb,UNRESPONSIVE,غير مستجيب,FALSE,FALSE
en,SLOT,Slot,FALSE,FALSE
arb,SLOT,فترة زمنية,FALSE,FALSE
en,QUICK,Quick,FALSE,FALSE
arb,QUICK,سريع,FALSE,FALSE
en,BUFFER,Buffer,FALSE,FALSE
arb,BUFFER,فترة سماح,FALSE,FALSE
en,ROUTINE,Routine,FALSE,FALSE
arb,ROUTINE,روتيني,FALSE,FALSE
en,DISCHARGED_TO_HOME,Discharged To Home,FALSE,FALSE
arb,DISCHARGED_TO_HOME,تم تخريجه إلى المنزل,FALSE,FALSE
en,TRANSFERRED_TO_ANOTHER_FACILITY,Transferred To Another Facility,FALSE,FALSE
arb,TRANSFERRED_TO_ANOTHER_FACILITY,تم نقله إلى منشأة أخرى,FALSE,FALSE
en,LEFT_AGAINST_MEDICAL_ADVICE,Left Against Medical Advice,FALSE,FALSE
arb,LEFT_AGAINST_MEDICAL_ADVICE,غادر خلافًا للنصيحة الطبية,FALSE,FALSE
en,DECEASED,Deceased,FALSE,FALSE
arb,DECEASED,متوفى,FALSE,FALSE
en,LEFT_WITHOUT_BEING_SEEN,Left Without Being Seen,FALSE,FALSE
arb,LEFT_WITHOUT_BEING_SEEN,غادر دون أن تتم معاينته,FALSE,FALSE
en,NATIONAL_ID,National ID,FALSE,FALSE
arb,NATIONAL_ID,الهوية الوطنية,FALSE,FALSE
en,NO_DOCUMENT,No Document,FALSE,FALSE
arb,NO_DOCUMENT,لا توجد وثيقة,FALSE,FALSE
en,PASSPORT,Passport,FALSE,FALSE
arb,PASSPORT,جواز السفر,FALSE,FALSE
en,SOCIAL_CARD,Social Card,FALSE,FALSE
arb,SOCIAL_CARD,البطاقة الاجتماعية,FALSE,FALSE
en,DRIVING_LICENSE,Driving License,FALSE,FALSE
arb,DRIVING_LICENSE,رخصة القيادة,FALSE,FALSE
en,IQAMA,Iqama,FALSE,FALSE
arb,IQAMA,الإقامة,FALSE,FALSE
en,BORDER_NUMBER,Border Number,FALSE,FALSE
arb,BORDER_NUMBER,رقم الحدود,FALSE,FALSE
en,LESS_URGENT,Less Urgent,FALSE,FALSE
arb,LESS_URGENT,أقل إلحاحًا,FALSE,FALSE
en,NON_URGENT,Non Urgent,FALSE,FALSE
arb,NON_URGENT,غير عاجل,FALSE,FALSE
en,EMERGENT,Emergent,FALSE,FALSE
arb,EMERGENT,طارئ,FALSE,FALSE
en,RESUSCITATION,Resuscitation,FALSE,FALSE
arb,RESUSCITATION,إنعاش,FALSE,FALSE
en,FOLLOW_UP,Follow Up,FALSE,FALSE
arb,FOLLOW_UP,متابعة,FALSE,FALSE
en,URGENT_VISIT,Urgent Visit,FALSE,FALSE
arb,URGENT_VISIT,زيارة عاجلة,FALSE,FALSE
en,FIRST_TIME_VISIT,First Time Visit,FALSE,FALSE
arb,FIRST_TIME_VISIT,زيارة لأول مرة,FALSE,FALSE
en,VIRTUAL_VISIT,Virtual Visit,FALSE,FALSE
arb,VIRTUAL_VISIT,زيارة افتراضية,FALSE,FALSE
en,ADULT,Adult,FALSE,FALSE
arb,ADULT,بالغ,FALSE,FALSE
en,MINOR,Minor,FALSE,FALSE
arb,MINOR,قاصر,FALSE,FALSE
en,BOTH,Both,FALSE,FALSE
arb,BOTH,كلاهما,FALSE,FALSE
en,SPONTANEOUS,Spontaneous,FALSE,FALSE
arb,SPONTANEOUS,استجابة تلقائية,FALSE,FALSE
en,TO_SPEECH,To Speech,FALSE,FALSE
arb,TO_SPEECH,استجابة للكلام,FALSE,FALSE
en,TO_PAIN,To Pain,FALSE,FALSE
arb,TO_PAIN,استجابة للألم,FALSE,FALSE
en,NO_RESPONSE,No Response,FALSE,FALSE
arb,NO_RESPONSE,لا توجد استجابة,FALSE,FALSE
en,EYES_CLOSED_DUE_TO_SWELLING,Eyes Closed Due To Swelling,FALSE,FALSE
arb,EYES_CLOSED_DUE_TO_SWELLING,العينان مغلقتان بسبب التورم,FALSE,FALSE
en,OBEYS_COMMANDS,Obeys Commands,FALSE,FALSE
arb,OBEYS_COMMANDS,يستجيب للأوامر,FALSE,FALSE
en,LOCALIZES_PAIN,Localizes Pain,FALSE,FALSE
arb,LOCALIZES_PAIN,يحدد مصدر الألم,FALSE,FALSE
en,WITHDRAWS_FROM_PAIN,Withdraws From Pain,FALSE,FALSE
arb,WITHDRAWS_FROM_PAIN,يسحب الطرف استجابةً للألم,FALSE,FALSE
en,FLEXION_TO_PAIN,Flexion To Pain,FALSE,FALSE
arb,FLEXION_TO_PAIN,انثناء استجابةً للألم,FALSE,FALSE
en,EXTENSION_TO_PAIN,Extension To Pain,FALSE,FALSE
arb,EXTENSION_TO_PAIN,تمدد استجابةً للألم,FALSE,FALSE
en,MILD_TRAUMATIC_BRAIN_INJURY,Mild Traumatic Brain Injury,FALSE,FALSE
arb,MILD_TRAUMATIC_BRAIN_INJURY,إصابة دماغية رضية خفيفة,FALSE,FALSE
en,MODERATE_TRAUMATIC_BRAIN_INJURY,Moderate Traumatic Brain Injury,FALSE,FALSE
arb,MODERATE_TRAUMATIC_BRAIN_INJURY,إصابة دماغية رضية متوسطة,FALSE,FALSE
en,SEVERE_TRAUMATIC_BRAIN_INJURY_COMA,Severe Traumatic Brain Injury Coma,FALSE,FALSE
arb,SEVERE_TRAUMATIC_BRAIN_INJURY_COMA,إصابة دماغية رضية شديدة مع غيبوبة,FALSE,FALSE
en,CONFUSED_CONVERSATION,Confused Conversation,FALSE,FALSE
arb,CONFUSED_CONVERSATION,محادثة مشوشة,FALSE,FALSE
en,INAPPROPRIATE_WORDS,Inappropriate Words,FALSE,FALSE
arb,INAPPROPRIATE_WORDS,كلمات غير مناسبة,FALSE,FALSE
en,INCOMPREHENSIBLE_SOUNDS,Incomprehensible Sounds,FALSE,FALSE
arb,INCOMPREHENSIBLE_SOUNDS,أصوات غير مفهومة,FALSE,FALSE
en,INTUBATED_TRACHEOSTOMY,Intubated Tracheostomy,FALSE,FALSE
arb,INTUBATED_TRACHEOSTOMY,منبوب أو لديه فغر رغامي,FALSE,FALSE
en,INCLUDE_AS_EXCEPTION,Include As Exception,FALSE,FALSE
arb,INCLUDE_AS_EXCEPTION,تضمينه كاستثناء,FALSE,FALSE
en,EXCLUDE_HOLIDAYS,Exclude Holidays,FALSE,FALSE
arb,EXCLUDE_HOLIDAYS,استثناء العطلات,FALSE,FALSE
en,LEVEL_0,Level 0,FALSE,FALSE
arb,LEVEL_0,المستوى 0,FALSE,FALSE
en,LEVEL_1,Level 1,FALSE,FALSE
arb,LEVEL_1,المستوى 1,FALSE,FALSE
en,LEVEL_2,Level 2,FALSE,FALSE
arb,LEVEL_2,المستوى 2,FALSE,FALSE
en,LEVEL_3,Level 3,FALSE,FALSE
arb,LEVEL_3,المستوى 3,FALSE,FALSE
en,LEVEL_4,Level 4,FALSE,FALSE
arb,LEVEL_4,المستوى 4,FALSE,FALSE
en,LEVEL_5,Level 5,FALSE,FALSE
arb,LEVEL_5,المستوى 5,FALSE,FALSE
en,LEVEL_6,Level 6,FALSE,FALSE
arb,LEVEL_6,المستوى 6,FALSE,FALSE
en,LEVEL_7,Level 7,FALSE,FALSE
arb,LEVEL_7,المستوى 7,FALSE,FALSE
en,LEVEL_8,Level 8,FALSE,FALSE
arb,LEVEL_8,المستوى 8,FALSE,FALSE
en,LEVEL_9,Level 9,FALSE,FALSE
arb,LEVEL_9,المستوى 9,FALSE,FALSE
en,LEVEL_10,Level 10,FALSE,FALSE
arb,LEVEL_10,المستوى 10,FALSE,FALSE
en,PREGNANCY,Pregnancy,FALSE,FALSE
arb,PREGNANCY,حمل,FALSE,FALSE
en,ABANDONED,Abandoned,FALSE,FALSE
arb,ABANDONED,مهجور,FALSE,FALSE
en,PHONE_CALL,Phone Call,FALSE,FALSE
arb,PHONE_CALL,مكالمة هاتفية,FALSE,FALSE
en,SUBMITTED,Submitted,FALSE,FALSE
arb,SUBMITTED,تم التقديم,FALSE,FALSE
en,SPOUSE,Spouse,FALSE,FALSE
arb,SPOUSE,الزوج أو الزوجة,FALSE,FALSE
en,FRIEND,Friend,FALSE,FALSE
arb,FRIEND,صديق,FALSE,FALSE
en,SON,Son,FALSE,FALSE
arb,SON,ابن,FALSE,FALSE
en,MOTHER,Mother,FALSE,FALSE
arb,MOTHER,الأم,FALSE,FALSE
en,FATHER,Father,FALSE,FALSE
arb,FATHER,الأب,FALSE,FALSE
en,DAUGHTER,Daughter,FALSE,FALSE
arb,DAUGHTER,ابنة,FALSE,FALSE
en,MOTHER_IN_LAW,Mother In Law,FALSE,FALSE
arb,MOTHER_IN_LAW,والدة الزوج أو الزوجة,FALSE,FALSE
en,FATHER_IN_LAW,Father In Law,FALSE,FALSE
arb,FATHER_IN_LAW,والد الزوج أو الزوجة,FALSE,FALSE
en,SON_IN_LAW,Son In Law,FALSE,FALSE
arb,SON_IN_LAW,زوج الابنة,FALSE,FALSE
en,DAUGHTER_IN_LAW,Daughter In Law,FALSE,FALSE
arb,DAUGHTER_IN_LAW,زوجة الابن,FALSE,FALSE
en,STEPFATHER,Stepfather,FALSE,FALSE
arb,STEPFATHER,زوج الأم,FALSE,FALSE
en,STEPMOTHER,Stepmother,FALSE,FALSE
arb,STEPMOTHER,زوجة الأب,FALSE,FALSE
en,STEPDAUGHTER,Stepdaughter,FALSE,FALSE
arb,STEPDAUGHTER,ابنة الزوج أو الزوجة,FALSE,FALSE
en,STEPBROTHER,Stepbrother,FALSE,FALSE
arb,STEPBROTHER,أخ غير شقيق,FALSE,FALSE
en,STEPSON,Stepson,FALSE,FALSE
arb,STEPSON,ابن الزوج أو الزوجة,FALSE,FALSE
en,GRANDSON,Grandson,FALSE,FALSE
arb,GRANDSON,حفيد,FALSE,FALSE
en,GRANDFATHER,Grandfather,FALSE,FALSE
arb,GRANDFATHER,جد,FALSE,FALSE
en,GRANDDAUGHTER,Granddaughter,FALSE,FALSE
arb,GRANDDAUGHTER,حفيدة,FALSE,FALSE
en,GRANDMOTHER,Grandmother,FALSE,FALSE
arb,GRANDMOTHER,جدة,FALSE,FALSE
en,COUSIN,Cousin,FALSE,FALSE
arb,COUSIN,ابن العم أو الخال,FALSE,FALSE
en,BROTHER,Brother,FALSE,FALSE
arb,BROTHER,أخ,FALSE,FALSE
en,SISTER,Sister,FALSE,FALSE
arb,SISTER,أخت,FALSE,FALSE
en,STEPSISTER,Stepsister,FALSE,FALSE
arb,STEPSISTER,أخت غير شقيقة,FALSE,FALSE
en,CONFIDENTIAL_2,Confidential 2,FALSE,FALSE
arb,CONFIDENTIAL_2,سري 2,FALSE,FALSE
en,HIGHLY_RESTRICTED_3,Highly Restricted 3,FALSE,FALSE
arb,HIGHLY_RESTRICTED_3,مقيد للغاية 3,FALSE,FALSE
en,LOCKED_4,Locked 4,FALSE,FALSE
arb,LOCKED_4,مغلق 4,FALSE,FALSE
en,FIXED_DURATION,Fixed Duration,FALSE,FALSE
arb,FIXED_DURATION,مدة محددة,FALSE,FALSE
en,AS_DEPARTMENT_POOL,As Department Pool,FALSE,FALSE
arb,AS_DEPARTMENT_POOL,كمجموعة للقسم,FALSE,FALSE
en,PUBLISHED,Published,FALSE,FALSE
arb,PUBLISHED,منشور,FALSE,FALSE
en,TOOTH_1,Tooth 1,FALSE,FALSE
arb,TOOTH_1,السن 1,FALSE,FALSE
en,TOOTH_2,Tooth 2,FALSE,FALSE
arb,TOOTH_2,السن 2,FALSE,FALSE
en,TOOTH_3,Tooth 3,FALSE,FALSE
arb,TOOTH_3,السن 3,FALSE,FALSE
en,TOOTH_4,Tooth 4,FALSE,FALSE
arb,TOOTH_4,السن 4,FALSE,FALSE
en,TOOTH_5,Tooth 5,FALSE,FALSE
arb,TOOTH_5,السن 5,FALSE,FALSE
en,TOOTH_6,Tooth 6,FALSE,FALSE
arb,TOOTH_6,السن 6,FALSE,FALSE
en,TOOTH_7,Tooth 7,FALSE,FALSE
arb,TOOTH_7,السن 7,FALSE,FALSE
en,TOOTH_8,Tooth 8,FALSE,FALSE
arb,TOOTH_8,السن 8,FALSE,FALSE
en,TOOTH_9,Tooth 9,FALSE,FALSE
arb,TOOTH_9,السن 9,FALSE,FALSE
en,TOOTH_10,Tooth 10,FALSE,FALSE
arb,TOOTH_10,السن 10,FALSE,FALSE
en,TOOTH_11,Tooth 11,FALSE,FALSE
arb,TOOTH_11,السن 11,FALSE,FALSE
en,TOOTH_12,Tooth 12,FALSE,FALSE
arb,TOOTH_12,السن 12,FALSE,FALSE
en,TOOTH_13,Tooth 13,FALSE,FALSE
arb,TOOTH_13,السن 13,FALSE,FALSE
en,TOOTH_14,Tooth 14,FALSE,FALSE
arb,TOOTH_14,السن 14,FALSE,FALSE
en,TOOTH_15,Tooth 15,FALSE,FALSE
arb,TOOTH_15,السن 15,FALSE,FALSE
en,TOOTH_16,Tooth 16,FALSE,FALSE
arb,TOOTH_16,السن 16,FALSE,FALSE
en,TOOTH_17,Tooth 17,FALSE,FALSE
arb,TOOTH_17,السن 17,FALSE,FALSE
en,TOOTH_18,Tooth 18,FALSE,FALSE
arb,TOOTH_18,السن 18,FALSE,FALSE
en,TOOTH_19,Tooth 19,FALSE,FALSE
arb,TOOTH_19,السن 19,FALSE,FALSE
en,TOOTH_20,Tooth 20,FALSE,FALSE
arb,TOOTH_20,السن 20,FALSE,FALSE
en,TOOTH_21,Tooth 21,FALSE,FALSE
arb,TOOTH_21,السن 21,FALSE,FALSE
en,TOOTH_22,Tooth 22,FALSE,FALSE
arb,TOOTH_22,السن 22,FALSE,FALSE
en,TOOTH_23,Tooth 23,FALSE,FALSE
arb,TOOTH_23,السن 23,FALSE,FALSE
en,TOOTH_24,Tooth 24,FALSE,FALSE
arb,TOOTH_24,السن 24,FALSE,FALSE
en,TOOTH_25,Tooth 25,FALSE,FALSE
arb,TOOTH_25,السن 25,FALSE,FALSE
en,TOOTH_26,Tooth 26,FALSE,FALSE
arb,TOOTH_26,السن 26,FALSE,FALSE
en,TOOTH_27,Tooth 27,FALSE,FALSE
arb,TOOTH_27,السن 27,FALSE,FALSE
en,TOOTH_28,Tooth 28,FALSE,FALSE
arb,TOOTH_28,السن 28,FALSE,FALSE
en,TOOTH_29,Tooth 29,FALSE,FALSE
arb,TOOTH_29,السن 29,FALSE,FALSE
en,TOOTH_30,Tooth 30,FALSE,FALSE
arb,TOOTH_30,السن 30,FALSE,FALSE
en,TOOTH_31,Tooth 31,FALSE,FALSE
arb,TOOTH_31,السن 31,FALSE,FALSE
en,TOOTH_32,Tooth 32,FALSE,FALSE
arb,TOOTH_32,السن 32,FALSE,FALSE
en,ER_WAITING_LIST,Er Waiting List,FALSE,FALSE
arb,ER_WAITING_LIST,قائمة انتظار الطوارئ,FALSE,FALSE
en,REFER_TO_SPECIALIST,Refer To Specialist,FALSE,FALSE
arb,REFER_TO_SPECIALIST,إحالة إلى أخصائي,FALSE,FALSE
en,SENT_TO_HOMECARE,Sent To Homecare,FALSE,FALSE
arb,SENT_TO_HOMECARE,تم تحويله إلى الرعاية المنزلية,FALSE,FALSE
en,OFFERED,Offered,FALSE,FALSE
arb,OFFERED,تم عرضه,FALSE,FALSE
en,REMOVED,Removed,FALSE,FALSE
arb,REMOVED,تمت إزالته,FALSE,FALSE
en,NOT_YET_DETERMINED,Not Yet Determined,FALSE,FALSE
arb,NOT_YET_DETERMINED,لم يتم تحديده بعد,FALSE,FALSE
en,SERVICE_NOT_PERFORMED,Service Not Performed,FALSE,FALSE
arb,SERVICE_NOT_PERFORMED,لم تُنفذ الخدمة,FALSE,FALSE
en,WRONG_INFORMATION,Wrong Information,FALSE,FALSE
arb,WRONG_INFORMATION,معلومات غير صحيحة,FALSE,FALSE
en,TRANSACTION_ALREADY_SUBMITTED,Transaction Already Submitted,FALSE,FALSE
arb,TRANSACTION_ALREADY_SUBMITTED,تم تقديم المعاملة مسبقًا,FALSE,FALSE
en,SUBMITTING,Submitting,FALSE,FALSE
arb,SUBMITTING,جارٍ التقديم,FALSE,FALSE
en,AFGHANISTAN,Afghanistan,FALSE,FALSE
arb,AFGHANISTAN,أفغانستان,FALSE,FALSE
en,ALBANIA,Albania,FALSE,FALSE
arb,ALBANIA,ألبانيا,FALSE,FALSE
en,ALGERIA,Algeria,FALSE,FALSE
arb,ALGERIA,الجزائر,FALSE,FALSE
en,ANDORRA,Andorra,FALSE,FALSE
arb,ANDORRA,أندورا,FALSE,FALSE
en,ANGOLA,Angola,FALSE,FALSE
arb,ANGOLA,أنغولا,FALSE,FALSE
en,ANGUILLA,Anguilla,FALSE,FALSE
arb,ANGUILLA,أنغويلا,FALSE,FALSE
en,ANTIGUA_AND_BARBUDA,Antigua And Barbuda,FALSE,FALSE
arb,ANTIGUA_AND_BARBUDA,أنتيغوا وبربودا,FALSE,FALSE
